2017/04/12 23:47:49,0.0,69
2017/04/12 23:47:52,0.0,69
2017/04/12 23:47:54,0.0,69
2017/04/12 23:48:04,0.0,69
2017/04/12 23:48:09,0.0,69
2017/04/12 23:48:11,0.0,69
2017/04/12 23:48:14,0.0,69
2017/04/12 23:48:19,0.0,69
2017/04/12 23:48:20,0.0,69
2017/04/12 23:48:25,0.0,69
2017/04/12 23:48:28,0.0,69
2017/04/12 23:48:33,0.0,69
2017/04/12 23:48:35,0.0,69
2017/04/12 23:49:01,0.0,69
2017/04/12 23:49:03,0.0,69
2017/04/12 23:49:07,0.0,69
2017/04/12 23:49:09,0.0,69
2017/04/12 23:49:14,0.0,69
2017/04/12 23:49:16,0.0,69
2017/04/12 23:49:22,0.0,69
2017/04/12 23:49:23,0.0,69
2017/04/12 23:49:25,0.0,69
2017/04/12 23:49:26,0.0,69
2017/04/12 23:49:29,0.0,69
2017/04/12 23:49:31,0.0,69
2017/04/12 23:49:35,0.0,69
2017/04/12 23:49:36,0.0,69
2017/04/12 23:49:38,0.0,69
2017/04/12 23:49:41,0.0,69
2017/04/12 23:49:57,0.0,69
2017/04/12 23:49:58,0.0,69
2017/04/12 23:50:00,0.0,69
2017/04/12 23:50:01,0.0,69
2017/04/12 23:50:10,0.0,69
2017/04/12 23:50:13,0.0,69
2017/04/12 23:50:29,0.0,69
2017/04/12 23:50:31,0.0,69
2017/04/12 23:50:32,0.0,69
2017/04/12 23:50:36,0.0,69
2017/04/12 23:50:41,0.0,69
2017/04/12 23:50:44,0.0,69
2017/04/12 23:50:47,0.0,69
2017/04/12 23:50:48,0.0,69
2017/04/12 23:50:50,0.0,69
2017/04/12 23:50:53,0.0,69
2017/04/12 23:51:00,0.0,69
2017/04/12 23:51:01,0.0,69
2017/04/12 23:51:06,0.0,69
2017/04/12 23:51:07,0.0,69
2017/04/12 23:51:10,0.0,69
2017/04/12 23:51:12,0.0,69
2017/04/12 23:51:13,0.0,69
2017/04/12 23:51:15,0.0,69
2017/04/12 23:51:19,0.0,69
2017/04/12 23:51:20,0.0,69
2017/04/12 23:51:23,0.0,69
2017/04/12 23:51:25,0.0,69
2017/04/12 23:51:42,0.0,69
2017/04/12 23:51:44,0.0,69
2017/04/12 23:51:53,0.0,69
2017/04/12 23:51:57,0.0,69
2017/04/12 23:52:00,0.0,69
2017/04/12 23:52:09,0.0,69
2017/04/12 23:52:10,0.0,69
