2017/04/14 06:22:28,20.0,100
2017/04/14 06:22:30,22.0,100
2017/04/14 06:23:51,34.0,100
2017/04/14 06:23:51,750.0,100
2017/04/14 06:23:52,654.0,100
2017/04/14 06:23:52,7066.0,100
2017/04/14 06:23:52,1048.0,100
2017/04/14 06:23:56,32767.0,100
2017/04/14 06:23:56,1471.0,100
2017/04/14 06:23:56,4640.0,100
2017/04/14 06:23:56,11223.0,100
2017/04/14 06:23:57,4253.0,100
2017/04/14 06:23:57,3731.0,100
2017/04/14 06:24:06,1445.0,100
2017/04/14 06:24:06,1635.0,100
2017/04/14 06:24:07,1799.0,100
2017/04/14 06:24:07,1533.0,100
2017/04/14 06:24:08,1269.0,100
2017/04/14 06:24:58,3.0,100
2017/04/14 06:24:58,0.0,100
2017/04/14 06:26:00,182.0,100
2017/04/14 06:26:26,182.0,100
