2017/04/14 06:33:24,2810.0,100
2017/04/14 06:33:27,2810.0,100
2017/04/14 06:33:30,2810.0,100
2017/04/14 06:33:34,2810.0,100
2017/04/14 06:33:37,2810.0,100
2017/04/14 06:33:47,2810.0,100
2017/04/14 06:33:50,2810.0,100
2017/04/14 06:33:52,2810.0,100
2017/04/14 06:33:55,2810.0,100
2017/04/14 06:33:56,2810.0,100
2017/04/14 06:33:59,2810.0,100
2017/04/14 06:34:02,2810.0,100
2017/04/14 06:34:20,2810.0,100
2017/04/14 06:34:23,2810.0,100
2017/04/14 06:34:30,2810.0,100
2017/04/14 06:34:36,2810.0,100
2017/04/14 06:36:25,2810.0,100
